Title,Artist,Cluster
Walking in Memphis,Marc Cohn,4
The Shoop Shoop Song (It's In His Kiss),Cher,0
If I Could Turn Back Time,Cher,4
Just Like Jesse James,Cher,4
Dark Lady,Cher,4
"Gypsies, Tramps And Thieves",Cher,0
Half-Breed,Cher,0
The Way Of Love,Cher,0
Bang Bang (My Baby Shot Me Down) - Single Version,Cher,0
All I Really Want To Do,Cher,0
Sunny,Bobby Hebb,0
You Better Sit Down Kids,Cher,4
Caballo Diablo,The Charlie Daniels Band,1
Long Haired Country Boy,The Charlie Daniels Band,4
The South's Gonna Do It Again,The Charlie Daniels Band,4
"New York City, King Size Rosewood Bed",The Charlie Daniels Band,4
Trudy,The Charlie Daniels Band,1
Georgia,The Charlie Daniels Band,0
Feeling Free,The Charlie Daniels Band,4
Orange Blossom Special,The Charlie Daniels Band,0
Texas,Charlie Daniels,0
Texas,The Charlie Daniels Band,0
Carolina (I Remember You),The Charlie Daniels Band,4
Roll Mississippi,The Charlie Daniels Band,0
Passing Lane,The Charlie Daniels Band,4
Blue Star,The Charlie Daniels Band,4
Jitterbug,The Charlie Daniels Band,0
Behind Your Eyes,The Charlie Daniels Band,4
Reflections,The Charlie Daniels Band,1
The Devil Went Down to Georgia,The Charlie Daniels Band,4
Mississippi,The Charlie Daniels Band,0
Blind Man,The Charlie Daniels Band,4
Rainbow Ride,The Charlie Daniels Band,3
In America,The Charlie Daniels Band,4
The Legend of Wooley Swamp,The Charlie Daniels Band,4
Still In Saigon,The Charlie Daniels Band,4
Juanita,The Charlie Daniels Band,4
"Then, Now And Until The End",The Charlie Daniels Band,4
Don't Let Me Be Misunderstood,The Animals,0
We Gotta Get Out Of This Place - UK Single Version,The Animals,4
It's My Life,The Animals,0
San Franciscan Nights,Eric Burdon & the Animals,4
For Your Love,The Yardbirds,0
Shapes of Things,The Yardbirds,0
La Grange - 2005 Remaster,ZZ Top,4
Tush - 2006 Remaster,ZZ Top,0
Gimme All Your Lovin',ZZ Top,4
Got Me Under Pressure - 2008 Remaster,ZZ Top,4
Sharp Dressed Man - 2008 Remaster,ZZ Top,4
Legs - 2008 Remaster,ZZ Top,1
Tube Snake Boogie,ZZ Top,0
Sleeping Bag,ZZ Top,4
Stages,ZZ Top,4
Rough Boy,ZZ Top,1
Velcro Fly,ZZ Top,4
Pearl Necklace - 2003 Remaster,ZZ Top,4
Cheap Sunglasses,ZZ Top,0
"I'm Bad, I'm Nationwide",ZZ Top,1
Tomorrow People,Ziggy Marley & The Melody Makers,4
Higher Love,Kygo,4
Higher Love,Whitney Houston,4
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1
I Will Always Love You,Whitney Houston,1
I Have Nothing,Whitney Houston,1
Greatest Love of All,Whitney Houston,1
How Will I Know,Whitney Houston,1
Saving All My Love for You,Whitney Houston,4
Didn't We Almost Have It All,Whitney Houston,1
So Emotional,Whitney Houston,1
Where Do Broken Hearts Go,Whitney Houston,1
Island In The Sun,Weezer,4
Say It Ain't So,Weezer,4
Buddy Holly,Weezer,0
Beverly Hills,Weezer,4
Hash Pipe,Weezer,0
Undone - The Sweater Song,Weezer,1
My Name Is Jonas,Weezer,4
Perfect Situation,Weezer,4
Highwayman,The Highwaymen,0
Highwayman,Willie Nelson,0
Highwayman,Johnny Cash,0
Highwayman,Waylon Jennings,0
Highwayman,Kris Kristofferson,0
Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,0
Mammas Don't Let Your Babies Grow up to Be Cowboys,Willie Nelson,0
Always On My Mind,Willie Nelson,4
"On the Road Again - Live at Austin, Texas - Fall 1979",Willie Nelson,0
Hello Walls,Willie Nelson,0
To All the Girls I've Loved Before (with Willie Nelson),Julio Iglesias,4
To All the Girls I've Loved Before (with Willie Nelson),Willie Nelson,4
Heartaches by the Number (feat. The Time Jumpers),Willie Nelson,0
Heartaches by the Number (feat. The Time Jumpers),The Time Jumpers,0
"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",Waylon Jennings,4
"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",Willie Nelson,4
Shut Up and Dance,WALK THE MOON,4
Seven Nation Army,The White Stripes,4
Black Math,The White Stripes,0
There's No Home For You Here,The White Stripes,4
I Just Don't Know What To Do With Myself,The White Stripes,0
"In The Cold, Cold Night",The White Stripes,0
I Want To Be The Boy To Warm Your Mother's Heart,The White Stripes,4
You've Got Her In Your Pocket,The White Stripes,4
Ball And Biscuit,The White Stripes,3
The Hardest Button To Button,The White Stripes,4
Little Acorns,The White Stripes,4
Hypnotize,The White Stripes,0
The Air Near My Fingers,The White Stripes,4
"Girl, You Have No Faith In Medicine",The White Stripes,4
Well It's True That We Love One Another,The White Stripes,4
Icky Thump,The White Stripes,4
My Generation - Stereo Version,The Who,4
The Kids Are Alright - Stereo Version,The Who,0
A Legal Matter - Stereo Version,The Who,0
Boris The Spider - Mono Version,The Who,0
I Can See For Miles - Incl. Charles Atlas Commercial,The Who,1
Overture,The Who,1
1921,The Who,0
Amazing Journey,The Who,1
Cousin Kevin,The Who,4
The Acid Queen,The Who,4
Do You Think It's Alright?,The Who,0
Fiddle About,The Who,0
Pinball Wizard,The Who,0
Go To The Mirror!,The Who,4
Tommy Can You Hear Me?,The Who,0
Sally Simpson,The Who,4
I'm Free,The Who,0
Welcome,The Who,1
Tommy's Holiday Camp,The Who,0
We're Not Gonna Take It,The Who,3
Baba O'Riley,The Who,1
Behind Blue Eyes,The Who,4
Won't Get Fooled Again - Original Album Version,The Who,3
Going Mobile,The Who,4
Bargain,The Who,1
The Real Me,The Who,4
Love Reign O'er Me,The Who,1
Squeeze Box,The Who,0
Slip Kid,The Who,1
Who Are You,The Who,3
New Song,The Who,4
Had Enough,The Who,1
Trick Of The Light,The Who,1
Happy Jack,The Who,0
Magic Bus - Mono Edit,The Who,4
You Better You Bet,The Who,1
Another Tricky Day,The Who,1
Athena,The Who,4
Eminence Front,The Who,1
Is This Love - 2018 Remaster,Whitesnake,1
Still of the Night - 2018 Remaster,Whitesnake,3
Fool for Your Loving - 2009 Remaster,Whitesnake,4
Wake Me Up Before You Go-Go,Wham!,4
Last Christmas,Wham!,1
Everything She Wants,Wham!,1
Careless Whisper,George Michael,1
Faith - Remastered,George Michael,4
Father Figure - Remastered,George Michael,1
Sweet Baby James,James Taylor,0
Fire and Rain,James Taylor,4
Long Ago and Far Away,James Taylor,0
You've Got a Friend,James Taylor,1
Don't Let Me Be Lonely Tonight,James Taylor,0
Walking Man,James Taylor,4
How Sweet It Is (To Be Loved by You),James Taylor,4
Mexico,James Taylor,0
Shower the People,James Taylor,1
Steamroller,James Taylor,1
Something in the Way She Moves,James Taylor,0
Handy Man,James Taylor,4
Your Smiling Face,James Taylor,0
Honey Don't Leave L.A.,James Taylor,0
Her Town Too (with J.D. Souther),James Taylor,1
Her Town Too (with J.D. Souther),JD Souther,1
Everyday,James Taylor,4
Copperline,James Taylor,4
Carolina in My Mind,James Taylor,4
Mud Slide Slim - 2019 Remaster,James Taylor,1
East Bound and Down,Jerry Reed,0
Take This Job and Shove It,Johnny Paycheck,0
Convoy,C.W. McCall,4
Wolf Creek Pass,C.W. McCall,4
The Silverton,C.W. McCall,0
The Battle Of New Orleans,Johnny Horton,0
North To Alaska*,Johnny Horton,0
Sink The Bismarck,Johnny Horton,4
Six Days On The Road,Dave Dudley,0
500 Miles Away from Home,Bobby Bare,0
"Oh, Lonesome Me",Don Gibson,0
I Can't Stop Lovin' You,Don Gibson,0
Wings of a Dove,Ferlin Husky,0
Wings of a Dove,Hank Locklin,0
Country Bumpkin,Hank Thompson,4
Stacy's Mom,Fountains Of Wayne,4
Low Rider,War,4
Why Can't We Be Friends?,War,4
Spill The Wine,Eric Burdon,4
Spill The Wine,War,4
The Cisco Kid,War,4
Slippin' Into Darkness,War,4
All Day Music,War,4
Werewolves of London,Warren Zevon,4
More Human Than Human,White Zombie,1
When Worlds Collide,Powerman 5000,0
Rock Steady,The Whispers,1
And the Beat Goes On,The Whispers,3
Land of 1000 Dances,Wilson Pickett,0
Mustang Sally,Wilson Pickett,0
Hold On,Wilson Phillips,1
Release Me,Wilson Phillips,1
Impulsive,Wilson Phillips,1
You're In Love,Wilson Phillips,1
Runnin' with the Devil - 2015 Remaster,Van Halen,4
You Really Got Me - 2015 Remaster,Van Halen,0
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,4
Jamie's Cryin' - 2015 Remaster,Van Halen,4
Ice Cream Man - 2015 Remaster,Van Halen,4
Dance the Night Away - 2015 Remaster,Van Halen,0
Beautiful Girls - 2015 Remaster,Van Halen,4
And the Cradle Will Rock... - 2015 Remaster,Van Halen,4
Everybody Wants Some!! - 2015 Remaster,Van Halen,1
Mean Street - 2015 Remaster,Van Halen,1
Unchained - 2015 Remaster,Van Halen,4
(Oh) Pretty Woman - 2015 Remaster,Van Halen,0
Dancing in the Street - 2015 Remaster,Van Halen,4
Jump - 2015 Remaster,Van Halen,4
Panama - 2015 Remaster,Van Halen,4
Hot for Teacher - 2015 Remaster,Van Halen,1
I'll Wait - 2015 Remaster,Van Halen,1
Where Have All the Good Times Gone! - 2015 Remaster,Van Halen,0
Why Can't This Be Love,Van Halen,4
Love Walks In,Van Halen,1
Dreams,Van Halen,1
When It's Love,Van Halen,1
Finish What Ya Started,Van Halen,1
Right Now,Van Halen,1
Can't Stop Lovin' You,Van Halen,4
Blister In The Sun,Violent Femmes,0
Add It Up,Violent Femmes,1
Kiss Off,Violent Femmes,0
Gone Daddy Gone,Violent Femmes,0
Bitter Sweet Symphony,The Verve,1
Save The Best For Last,Vanessa Williams,4
"Colors Of The Wind - End Title - From ""Pocahontas"" Soundtrack",Vanessa Williams,4
With You I'm Born Again (Duet with George Benson),Vanessa Williams,4
With You I'm Born Again (Duet with George Benson),George Benson,4
Hawaii Five-O,The Ventures,0
Pipeline,The Ventures,0
Perfidia,The Ventures,0
Apache - Stereo,The Ventures,4
Ram-Bunk-Shush,The Ventures,0
Telstar,The Tornados,4
The Lonely Bull (El Solo Toro),Herb Alpert & The Tijuana Brass,0
Joy,Apollo 100,0
Percolator,Billy Joe & The Checkmates,0
Sleep Walk,Santo & Johnny,0
Crystal Planet,Joe Satriani,1
Love Thing,Joe Satriani,4
Ceremony,Joe Satriani,1
Cool #9,Joe Satriani,1
Cryin',Joe Satriani,1
Summer Song,Joe Satriani,1
Surfing with the Alien,Joe Satriani,1
Ice 9,Joe Satriani,4
Crushing Day,Joe Satriani,1
"Always with Me, Always with You",Joe Satriani,4
Satch Boogie,Joe Satriani,4
Hill of the Skull,Joe Satriani,0
Circles,Joe Satriani,4
Lords of Karma,Joe Satriani,1
Midnight,Joe Satriani,0
Echo,Joe Satriani,1
Doctor Doctor - 2007 Remaster,UFO,4
I Will Follow - Remastered 2008,U2,4
Sunday Bloody Sunday - Remastered 2008,U2,1
New Year's Day - Remastered 2008,U2,1
Two Hearts Beat As One - Remastered 2008,U2,4
Pride (In The Name Of Love) - Remastered 2009,U2,4
The Unforgettable Fire - Remastered 2009,U2,1
Bad - Remastered 2009,U2,3
Where The Streets Have No Name - Remastered,U2,1
I Still Haven't Found What I'm Looking For,U2,1
With Or Without You,U2,1
Bullet The Blue Sky,U2,1
In God's Country,U2,0
Desire,U2,0
Angel Of Harlem,U2,4
One,U2,1
Mysterious Ways,U2,4
Even Better Than The Real Thing,U2,4
The Wanderer,U2,1
The Wanderer,The Edge,1
The Wanderer,Johnny Cash,1
Beautiful Day,U2,4
Vertigo,U2,4
Red Red Wine,UB40,0
I Got You Babe,UB40,0
I Got You Babe,Chrissie Hynde,0
Stressed Out,Twenty One Pilots,4
Refugee,Tom Petty and the Heartbreakers,4
Breakdown,Tom Petty and the Heartbreakers,0
Into The Great Wide Open,Tom Petty and the Heartbreakers,4
Here Comes My Girl,Tom Petty and the Heartbreakers,1
You Got Lucky,Tom Petty and the Heartbreakers,4
I Need to Know,Tom Petty and the Heartbreakers,0
Listen to Her Heart,Tom Petty and the Heartbreakers,0
Even The Losers,Tom Petty and the Heartbreakers,4
The Waiting,Tom Petty and the Heartbreakers,4
You Wreck Me,Tom Petty,4
It's Good To Be King,Tom Petty,1
And She Was,Talking Heads,4
Stay up Late - 2003 Remaster,Talking Heads,4
Ain't No Mountain High Enough,Marvin Gaye,0
Ain't No Mountain High Enough,Tammi Terrell,0
You're All I Need To Get By,Marvin Gaye,0
You're All I Need To Get By,Tammi Terrell,0
Your Precious Love,Marvin Gaye,0
Your Precious Love,Tammi Terrell,0
Ain't Nothing Like The Real Thing,Marvin Gaye,0
Ain't Nothing Like The Real Thing,Tammi Terrell,0
Sowing The Seeds Of Love,Tears For Fears,3
Love Song,Tesla,1
Cat Scratch Fever,Ted Nugent,4
Free-For-All,Ted Nugent,4
Wango Tango,Ted Nugent,1
Hunger Strike,Temple Of The Dog,4
Say Hello 2 Heaven,Temple Of The Dog,3
Sixteen Tons,Tennessee Ernie Ford,0
New Lines On Love,Sniff 'n' The Tears,4
Looking For You,Sniff 'n' The Tears,1
Surfin' Safari - Mono/Remastered 2001,The Beach Boys,0
Surfin' - Mono/Remastered 2001,The Beach Boys,0
Surfin' U.S.A. (Stereo),The Beach Boys,0
Shut Down (Stereo),The Beach Boys,0
Misirlou (Stereo),The Beach Boys,0
Surfer Girl (Stereo),The Beach Boys,0
Catch a Wave (Stereo),The Beach Boys,0
Little Deuce Coupe (Stereo),The Beach Boys,0
In My Room (Stereo),The Beach Boys,0
Little Deuce Coupe (Stereo),The Beach Boys,0
Be True to Your School (Stereo),The Beach Boys,0
409 (Stereo),The Beach Boys,0
"Fun, Fun, Fun - Remastered 2001",The Beach Boys,0
Don't Worry Baby - Remastered 2001,The Beach Boys,0
The Warmth Of The Sun - Remastered,The Beach Boys,0
I Get Around (Stereo) - Remastered,The Beach Boys,0
All Summer Long (Stereo),The Beach Boys,0
Little Honda (Stereo),The Beach Boys,0
Hushabye (Stereo),The Beach Boys,0
Wendy (Stereo),The Beach Boys,0
Girls On the Beach (Stereo),The Beach Boys,0
Little Saint Nick - 1991 Remix,The Beach Boys,0
The Man With All The Toys - 1991 Remix,The Beach Boys,0
Do You Wanna Dance? (Stereo),The Beach Boys,0
When I Grow Up (To Be a Man) (Stereo),The Beach Boys,0
"Help Me, Rhonda (Stereo)",The Beach Boys,0
"Dance, Dance, Dance (Stereo)",The Beach Boys,0
Then I Kissed Her - Remastered 2001,The Beach Boys,0
Girl Don't Tell Me - Remastered 2001,The Beach Boys,0
California Girls - Remix/Remastered 2001,The Beach Boys,0
Let Him Run Wild - Remastered 2001,The Beach Boys,0
You're So Good To Me - Remastered 2001,The Beach Boys,0
Barbara Ann (Stereo) - Stereo Mix/Remastered 2012,The Beach Boys,4
Wouldn't It Be Nice,The Beach Boys,0
Sloop John B,The Beach Boys,0
God Only Knows,The Beach Boys,0
Good Vibrations - Remastered 2001,The Beach Boys,4
Do It Again - Remastered 2001,The Beach Boys,0
"Sail On, Sailor - Remastered 2000",The Beach Boys,4
Godzilla,Blue Öyster Cult,4
Burnin' for You,Blue Öyster Cult,1
Time Is Tight,Booker T. & the M.G.'s,4
I Thank You - LP / Single Version,Sam & Dave,0
B-A-B-Y,Carla Thomas,0
Respect Yourself,The Staple Singers,4
No Sugar Tonight / New Mother Nature,The Guess Who,1
These Eyes,The Guess Who,4
Black Bird,The Guess Who,0
Shakin' All Over - Single Version,The Guess Who,0
Undun,The Guess Who,4
Laughing,The Guess Who,0
No Time,The Guess Who,4
Share the Land,The Guess Who,4
Clap For The Wolfman - 2003 Remastered,The Guess Who,4
Friend of the Devil,Grateful Dead,4
Truckin' - 2013 Remaster,Grateful Dead,1
Touch of Grey - 2013 Remaster,Grateful Dead,1
Sugar Magnolia - 2001 Remaster,Grateful Dead,4
Uncle John's Band - 2013 Remaster,Grateful Dead,1
Spanish Flea,Herb Alpert & The Tijuana Brass,0
A Taste Of Honey,Herb Alpert & The Tijuana Brass,0
Tijuana Taxi,Herb Alpert & The Tijuana Brass,0
Casino Royale,Herb Alpert & The Tijuana Brass,0
Whipped Cream,Herb Alpert & The Tijuana Brass,0
Rise,Herb Alpert,3
Sleigh Ride,Ferrante & Teicher,0
Pink Panther Theme,Henry Mancini,0
Baby Elephant Walk,Henry Mancini,0
Moon River,Henry Mancini,0
Twilight Zone,Golden Earring,3
Southern Nights,Glen Campbell,0
Wichita Lineman - Remastered 2001,Glen Campbell,0
Gentle On My Mind - Remastered 2001,Glen Campbell,0
By The Time I Get To Phoenix - Remastered 2001,Glen Campbell,0
Galveston - Remastered 2001,Glen Campbell,0
Try A Little Kindness,Glen Campbell,0
Where's The Playground Susie - Remastered 2001,Glen Campbell,0
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,4
Smuggler's Blues,Glenn Frey,4
The One You Love,Glenn Frey,1
Lady,Kenny Rogers,4
Son Of Hickory Holler's Tramp,Johnny Darrell,0
We've Got Tonight,Kenny Rogers,4
We've Got Tonight,Sheena Easton,4
Coward Of The County,Kenny Rogers,1
Daytime Friends,Kenny Rogers,4
Don't Fall In Love With A Dreamer,Kenny Rogers,4
Don't Fall In Love With A Dreamer,Kim Carnes,4
Lucille,Kenny Rogers,4
She Believes In Me,Kenny Rogers,4
The Gambler,Kenny Rogers,4
Through The Years,Kenny Rogers,1
You Decorated My Life,Kenny Rogers,4
Ruby Don't Take Your Love To Town,Kenny Rogers,0
Bawitdaba,Kid Rock,1
Cowboy,Kid Rock,4
Only God Knows Why,Kid Rock,1
Lola,The Kinks,4
Sunny Afternoon,The Kinks,4
A Well Respected Man,The Kinks,0
Destroyer,The Kinks,4
Good Times Bad Times - Remaster,Led Zeppelin,0
Babe I'm Gonna Leave You - Remaster,Led Zeppelin,3
Dazed and Confused - Remaster,Led Zeppelin,3
Communication Breakdown - Remaster,Led Zeppelin,0
Whole Lotta Love - Remaster,Led Zeppelin,1
Heartbreaker - Remaster,Led Zeppelin,4
Ramble On - Remaster,Led Zeppelin,1
What Is and What Should Never Be - Remaster,Led Zeppelin,1
Thank You - Remaster,Led Zeppelin,1
Living Loving Maid (She's Just a Woman) - Remaster,Led Zeppelin,0
Immigrant Song - Remaster,Led Zeppelin,0
Black Dog - Remaster,Led Zeppelin,1
Stairway to Heaven - Remaster,Led Zeppelin,3
Rock and Roll - Remaster,Led Zeppelin,4
Misty Mountain Hop - Remaster,Led Zeppelin,1
When the Levee Breaks - Remaster,Led Zeppelin,3
Going to California - Remaster,Led Zeppelin,4
The Song Remains the Same - Remaster,Led Zeppelin,1
D'yer Mak'er - Remaster,Led Zeppelin,1
Dancing Days - Remaster,Led Zeppelin,4
The Ocean - Remaster,Led Zeppelin,1
Over the Hills and Far Away - Remaster,Led Zeppelin,1
Kashmir - Remaster,Led Zeppelin,3
Trampled Under Foot - Remaster,Led Zeppelin,1
Houses of the Holy - Remaster,Led Zeppelin,4
Nobody's Fault but Mine - Remaster,Led Zeppelin,3
In the Evening - Remaster,Led Zeppelin,3
South Bound Saurez - Remaster,Led Zeppelin,4
Fool in the Rain - Remaster,Led Zeppelin,3
Hot Dog - Remaster,Led Zeppelin,4
All My Love - Remaster,Led Zeppelin,1
Something In The Air,Thunderclap Newman,4
The City of New Orleans,Arlo Guthrie,1
Alice's Restaurant Massacree,Arlo Guthrie,2
Coming into Los Angeles - Remastered,Arlo Guthrie,0
Dancing in the Moonlight,King Harvest,0
Love Hurts,Nazareth,4
Hair Of The Dog,Nazareth,4
Sausolito Summernight - Digitally Remastered 2017,Diesel,1
I Don't Like Mondays,The Boomtown Rats,4
She Blinded Me With Science - 2009 Remastered Version,Thomas Dolby,4
In A Big Country - Radio Edit,Big Country,4
Whisper to a Scream (Birds Fly) - Single Version,The Icicle Works,4
Voices Carry,'Til Tuesday,1
Beds Are Burning - Remastered,Midnight Oil,4
Under the Milky Way,The Church,1
Major Tom (Coming Home),Peter Schilling,1
I'm Gonna Be (500 Miles),The Proclaimers,4
Flavor Of The Weak,American Hi-Fi,0
Chasing Cars,Snow Patrol,1
You Don't Own Me,Lesley Gore,0
"Sunshine, Lollipops And Rainbows",Lesley Gore,0
Judy's Turn To Cry,Lesley Gore,0
Maybe I Know,Lesley Gore,0
She's A Fool,Lesley Gore,0
Misty,Johnny Mathis,4
Chances Are (with Ray Conniff & His Orchestra),Johnny Mathis,0
Chances Are (with Ray Conniff & His Orchestra),Ray Conniff,0
It's Not For Me To Say,Johnny Mathis,0
"Wonderful, Wonderful",Johnny Mathis,0
The Twelfth Of Never,Johnny Mathis,0
Bad Company - 2015 Remaster,Bad Company,1
Shooting Star - 2015 Remaster,Bad Company,3
Can't Get Enough - 2015 Remaster,Bad Company,4
Ready for Love - 2015 Remaster,Bad Company,1
I Feel the Earth Move,Carole King,0
So Far Away,Carole King,4
Home Again,Carole King,0
Beautiful,Carole King,0
Way Over Yonder,Carole King,1
You've Got a Friend,Carole King,1
Where You Lead,Carole King,4
Will You Love Me Tomorrow?,Carole King,4
Smackwater Jack,Carole King,4
Tapestry,Carole King,4
(You Make Me Feel Like) A Natural Woman,Carole King,4
"Brother, Brother",Carole King,0
It's Going to Take Some Time,Carole King,4
Sweet Seasons,Carole King,4
Been to Canaan,Carole King,4
Nightingale,Carole King,4
Jazzman,Carole King,4
Hard Rock Café,Carole King,4
Should I Stay or Should I Go - Remastered,The Clash,0
Rock the Casbah - Remastered,The Clash,4
Train in Vain (Stand by Me) - Remastered,The Clash,4
I Fought the Law,The Clash,0
Susie Q,Creedence Clearwater Revival,1
I Put A Spell On You,Creedence Clearwater Revival,1
Proud Mary,Creedence Clearwater Revival,0
Lodi - Remastered 1985,Creedence Clearwater Revival,4
Green River - Remastered 1985,Creedence Clearwater Revival,0
Commotion - Remastered 1985,Creedence Clearwater Revival,0
Down On The Corner,Creedence Clearwater Revival,0
Lookin' Out My Back Door,Creedence Clearwater Revival,0
Bad Moon Rising - Remastered 1985,Creedence Clearwater Revival,0
Fortunate Son,Creedence Clearwater Revival,0
Travelin' Band,Creedence Clearwater Revival,0
Who'll Stop The Rain,Creedence Clearwater Revival,0
Up Around The Bend,Creedence Clearwater Revival,0
Run Through The Jungle,Creedence Clearwater Revival,0
Long As I Can See The Light,Creedence Clearwater Revival,4
I Heard It Through The Grapevine,Creedence Clearwater Revival,2
Have You Ever Seen The Rain,Creedence Clearwater Revival,0
Hey Tonight,Creedence Clearwater Revival,0
